Gene,SeqLen,Count,Count/Kb,FPKM
YEL064C,1443,253,175.329,16.151
YEL063C,1773,700,394.811,36.369
YEL062W,1848,177,95.779,8.823
YEL061C,3003,636,211.788,19.509
YEL060C,1908,432,226.415,20.857
YEL059C-A,225,49,217.778,20.061
YEL058W,1674,2091,1249.104,115.065
YEL057C,702,40,56.98,5.249
YEL056W,1206,802,665.008,61.259
YEL055C,3069,1414,460.736,42.442
YEL054C,498,10939.909,21967.688,2023.612
YEL053C,2202,338,153.497,14.14
YEL052W,1530,426,278.431,25.648
YEL051W,771,2997,3887.16,358.076
YEL050C,1182,1693,1432.318,131.942
YEL049W,363,10.099,27.82,2.563
YEL048C,459,399,869.281,80.076
YEL047C,1413,628,444.444,40.941
YEL046C,1164,2240,1924.399,177.271
YEL044W,501,1261,2516.966,231.857
YEL043W,2871,416,144.897,13.348
YEL042W,1557,1217,781.631,72.002
YEL041W,1488,147,98.79,9.1
YEL040W,1404,10647,7583.333,698.559
YEL039C,342,145.345,424.986,39.149
YEL038W,684,660,964.912,88.885
YEL037C,1197,1472,1229.741,113.281
YEL036C,1503,1066,709.248,65.334
YEL035C,501,5,9.98,0.919
YEL034W,474,16337.467,34467.23,3175.041
YEL033W,420,2570,6119.048,563.672
YEL032W,2916,545,186.9,17.217
YEL031W,3648,2116,580.044,53.432
YEL030W,1935,158,81.654,7.522
YEL029C,939,747,795.527,73.282
YEL028W,462,36,77.922,7.178
YEL027W,483,5253,10875.776,1001.851
YEL026W,381,2022,5307.087,488.876
YEL025C,3567,500,140.174,12.912
YEL024W,648,2223,3430.556,316.015
YEL023C,2049,141,68.814,6.339
YEL022W,4380,1021,233.105,21.473
YEL021W,804,8310,10335.821,952.112
YEL020W-A,264,1987,7526.515,693.325
YEL020C,1683,217,128.936,11.877
YEL019C,804,75,93.284,8.593
YEL018W,840,464,552.381,50.884
YEL017C-A,132,3398.112,25743.274,2371.41
YEL017W,1014,399,393.491,36.247
YEL016C,1482,466,314.44,28.965
YEL015W,1656,1474,890.097,81.994
YEL014C,306,127,415.033,38.232
YEL013W,1737,1257,723.661,66.662
YEL012W,657,225,342.466,31.547
YEL011W,2115,256,121.04,11.15
YEL009C-A,408,4,9.804,0.903
YEL009C,846,7895,9332.151,859.656
YEL008W,381,17,44.619,4.11
YEL007W,2001,456,227.886,20.992
YEL006W,1008,766,759.921,70.002
YEL005C,849,113,133.098,12.261
YEL004W,1029,145,140.914,12.981
YEL003W,336,802,2386.905,219.876
YEL002C,1293,2432,1880.897,173.264
YEL001C,678,2070,3053.097,281.244
YER001W,2289,1267,553.517,50.989
YER002W,696,1162,1669.54,153.794
YER003C,1290,1269,983.721,90.618
YER004W,696,425,610.632,56.25
YER005W,1893,632,333.862,30.755
YER006W,1563,2547,1629.559,150.111
YER007W,1557,282,181.118,16.684
YER007C-A,546,1178,2157.509,198.745
YER008C,4011,606,151.085,13.918
YER009W,378,4371,11563.492,1065.202
YER010C,705,389,551.773,50.828
YER011W,765,18.174,23.757,2.188
YER012W,597,767,1284.757,118.349
YER013W,3438,464,134.962,12.432
YER014W,1620,394.143,243.298,22.412
YER014C-A,462,13.857,29.994,2.763
YER015W,2235,79,35.347,3.256
YER016W,1035,1265,1222.222,112.588
YER017C,2286,876,383.202,35.3
YER018C,666,224,336.336,30.983
YER019W,1434,444,309.623,28.522
YER019C-A,267,1977,7404.494,682.085
YER020W,1350,397,294.074,27.089
YER021W,1572,2656,1689.567,155.639
YER022W,2064,827,400.678,36.91
YER023W,861,2288,2657.375,244.791
YER024W,2772,542,195.527,18.011
YER025W,1584,3196,2017.677,185.864
YER026C,831,1840,2214.2,203.967
YER027C,1254,597,476.077,43.855
YER028C,1185,56,47.257,4.353
YER029C,591,346,585.448,53.93
YER030W,462,1015,2196.97,202.38
YER031C,672,1399,2081.845,191.775
YER032W,2631,234,88.94,8.193
YER033C,3231,120,37.14,3.421
YER034W,558,123,220.43,20.306
YER035W,438,101,230.594,21.242
YER036C,1833,5598,3054.01,281.328
YER037W,966,227,234.99,21.647
YER038C,1395,197,141.219,13.009
YER038W-A,381,12.25,32.152,2.962
YER039C,750,94.75,126.333,11.638
YER039C-A,219,21,95.89,8.833
YER040W,2193,308,140.447,12.938
YER041W,2280,294,128.947,11.878
YER042W,555,709,1277.477,117.678
YER043C,1350,5667,4197.778,386.69
YER044C,447,2487,5563.758,512.52
YER044C-A,1227,41,33.415,3.078
YER045C,1470,110,74.83,6.893
YER046W,432,134,310.185,28.574
YER047C,2694,338,125.464,11.557
YER048C,1176,1744,1482.993,136.61
YER048W-A,285,859,3014.035,277.646
YER049W,1935,3988,2060.982,189.853
YER050C,417,714,1712.23,157.727
YER051W,1479,364,246.112,22.671
YER052C,1584,2426,1531.566,141.084
YER053C,903,215,238.095,21.933
YER053C-A,114,501,4394.737,404.833
YER054C,1647,102,61.931,5.705
YER055C,894,13094,14646.532,1349.204
YER056C,1602,4110.489,2565.848,236.36
YER056C-A,366,4917.604,13436.076,1237.7
YER057C,390,736,1887.179,173.843
YER058W,324,262,808.642,74.49
YER059W,1263,349,276.326,25.455
YER060W,1587,699.618,440.843,40.609
YER060W-A,1593,205.545,129.03,11.886
YER061C,1329,186,139.955,12.892
YER062C,753,363,482.072,44.407
YER063W,657,516,785.388,72.348
YER064C,1518,728,479.578,44.178
YER065C,1674,284,169.654,15.628
YER066W,558,100.75,180.556,16.632
YER067W,486,48,98.765,9.098
YER068W,1764,462,261.905,24.126
YER069W,2592,2675,1032.022,95.067
YER070W,2667,1675.977,628.413,57.888
YER071C,381,170,446.194,41.102
YER072W,390,705,1807.692,166.52
YER073W,1563,5222,3341.011,307.766
YER074W,408,23491.569,57577.375,5303.894
YER074W-A,258,609,2360.465,217.441
YER075C,2787,256,91.855,8.461
YER076C,909,155,170.517,15.708
YER077C,2067,565,273.343,25.18
YER078C,1536,442,287.76,26.508
YER078W-A,165,4,24.242,2.233
YER079W,633,96,151.659,13.97
YER080W,1884,671,356.157,32.808
YER081W,1410,882.057,625.573,57.626
YER082C,1665,1436,862.462,79.448
YER083C,858,393,458.042,42.194
YER084W,387,2,5.168,0.476
YER085C,522,2,3.831,0.353
YER086W,1731,2677,1546.505,142.46
YER087W,1731,590,340.843,31.398
YER087C-B,249,562,2257.028,207.912
YER088C,2013,289,143.567,13.225
YER089C,1395,494,354.122,32.621
YER090W,1524,2396,1572.178,144.825
YER091C,2304,2009,871.962,80.323
YER092W,378,621,1642.857,151.336
YER093C,4293,655,152.574,14.055
YER093C-A,414,88,212.56,19.581
YER094C,618,2963,4794.498,441.658
YER095W,1203,877,729.011,67.155
YER096W,1539,32,20.793,1.915
YER098W,2265,160,70.64,6.507
YER099C,957,1095,1144.201,105.401
YER100W,753,557,739.708,68.14
YER101C,1293,132,102.088,9.404
YER102W,603,18887.058,31321.82,2885.293
YER103W,1929,347,179.886,16.571
YER104W,627,144,229.665,21.156
YER105C,4176,1357,324.952,29.934
YER106W,909,4,4.4,0.405
YER107C,1098,1216,1107.468,102.017
YER109C,2400,236,98.333,9.058
YER110C,3342,2973,889.587,81.947
YER111C,3282,332,101.158,9.318
YER112W,564,745,1320.922,121.68
YER113C,2121,598,281.942,25.972
YER114C,3123,517,165.546,15.25
YER115C,576,227,394.097,36.303
YER116C,825,186,225.455,20.768
YER117W,414,28954.582,69938.604,6442.581
YER118C,1104,585,529.891,48.812
YER119C,1347,224,166.295,15.319
YER120W,735,1309,1780.952,164.057
YER121W,345,15,43.478,4.005
YER122C,1482,2905,1960.189,180.568
YER123W,1575,299,189.841,17.488
YER124C,1722,756,439.024,40.442
YER125W,2430,1016,418.107,38.515
YER126C,786,1765,2245.547,206.855
YER127W,1074,1568,1459.963,134.488
YER128W,612,172,281.046,25.889
YER129W,3429,561,163.605,15.071
YER130C,1332,428,321.321,29.599
YER131W,360,8417.551,23382.086,2153.903
YER132C,5262,210,39.909,3.676
YER133W,939,5485,5841.321,538.089
YER134C,537,354,659.218,60.726
YER135C,393,48,122.137,11.251
YER136W,1356,1630,1202.065,110.731
YER137C,447,81,181.208,16.692
YER138C,5268,4.589,0.871,0.08
YER137C-A,1323,1.824,1.379,0.127
YER138W-A,105,953.351,9079.53,836.385
YER139C,681,401,588.84,54.243
YER140W,1671,339,202.873,18.688
YER141W,1461,2117,1449.008,133.479
YER142C,891,79,88.664,8.168
YER143W,1287,659,512.044,47.168
YER144C,2418,262,108.354,9.981
YER145C,1215,2593,2134.156,196.594
YER145C-A,438,443.352,1012.219,93.243
YER146W,282,590.648,2094.496,192.94
YER147C,1875,466,248.533,22.894
YER148W,723,2038,2818.811,259.662
YER149C,1263,468,370.546,34.134
YER150W,447,34,76.063,7.007
YER151C,2739,751,274.188,25.258
YER152C,1332,547,410.661,37.829
YER153C,765,56,73.203,6.743
YER154W,1209,512,423.49,39.011
YER155C,6504,1177,180.966,16.67
YER156C,1017,1841,1810.226,166.754
YER157W,2406,752,312.552,28.792
YER158C,1722,151,87.689,8.078
YER159C,429,461,1074.592,98.989
YER160C,5268,29.016,5.508,0.507
YER159C-A,1323,2.477,1.872,0.172
YER161C,1002,488,487.026,44.864
YER162C,2265,241,106.402,9.801
YER163C,699,631,902.718,83.156
YER164W,4407,510,115.725,10.66
YER165W,1734,3417,1970.588,181.526
YER166W,4716,569,120.653,11.114
YER167W,2556,520,203.443,18.741
YER168C,1641,1183,720.902,66.408
YER169W,2391,286,119.615,11.019
YER170W,678,239,352.507,32.472
YER171W,2337,674,288.404,26.567
YER172C,6492,736,113.37,10.443
YER173W,1980,311,157.071,14.469
YER174C,735,915,1244.898,114.677
YER175C,900,143,158.889,14.636
YER175W-A,165,13,78.788,7.258
YER176W,3366,617,183.304,16.886
YER177W,804,11114.495,13823.998,1273.435
YER178W,1263,1611,1275.534,117.499
YER179W,1005,16,15.92,1.467
YER180C,804,226,281.095,25.894
YER180C-A,258,69,267.442,24.636
YER181C,324,6,18.519,1.706
YER182W,735,472,642.177,59.156
YER183C,636,630,990.566,91.249
YER184C,2385,173,72.537,6.682
YER185W,912,12,13.158,1.212
YER186C,921,539,585.233,53.91
YER187W,426,147,345.07,31.787
YER188W,720,0,0,0
YER188C-A,300,7.125,23.75,2.188
YER189W,369,0.283,0.766,0.071
YER190W,5046,3.366,0.667,0.061
YER190C-B,483,0.807,1.67,0.154
YFL068W,483,0.742,1.537,0.142
YFL067W,528,82.455,156.165,14.386
YFL066C,1179,29.832,25.303,2.331
YFL065C,309,0.167,0.541,0.05
YFL064C,525,0.402,0.765,0.071
YFL062W,1140,40.457,35.489,3.269
YFL061W,678,4.667,6.883,0.634
YFL060C,669,38,56.801,5.232
YFL059W,897,53.95,60.145,5.54
YFL058W,1023,9.411,9.199,0.847
YFL055W,1677,71,42.338,3.9
YFL054C,1941,46,23.699,2.183
YFL053W,1776,24,13.514,1.245
YFL052W,1398,55,39.342,3.624
YFL051C,483,21,43.478,4.005
YFL050C,2577,296.935,115.225,10.614
YFL049W,1872,577,308.226,28.393
YFL048C,1338,2514,1878.924,173.082
YFL047W,2145,656,305.828,28.172
YFL046W,624,268,429.487,39.563
YFL045C,765,12025,15718.954,1447.993
YFL044C,906,207,228.477,21.047
YFL042C,2025,233,115.062,10.599
YFL041W-A,192,13,67.708,6.237
YFL041W,1869,822,439.807,40.514
YFL040W,1623,12,7.394,0.681
YFL039C,1128,8331,7385.638,680.348
YFL038C,621,3212,5172.303,476.46
YFL037W,1374,2062,1500.728,138.244
YFL036W,4056,852,210.059,19.35
YFL034C-B,864,236,273.148,25.162
YFL034C-A,369,1577,4273.713,393.684
YFL034W,3222,304,94.351,8.691
YFL033C,5313,298,56.089,5.167
YFL031W,717,4174,5821.478,536.261
YFL030W,1158,188,162.349,14.955
YFL029C,1107,282,254.743,23.466
YFL028C,870,1468,1687.356,155.435
YFL027C,1494,716,479.25,44.147
YFL026W,1296,3004,2317.901,213.52
YFL025C,3090,339,109.709,10.106
YFL024C,2499,444,177.671,16.367
YFL023W,2391,331,138.436,12.752
YFL022C,1512,1805,1193.783,109.969
YFL021W,1533,123,80.235,7.391
YFL020C,369,11.24,30.461,2.806
YFL019C,354,4,11.299,1.041
YFL018C,1500,2151,1434,132.097
YFL017W-A,234,185,790.598,72.828
YFL017C,480,614,1279.167,117.834
YFL016C,1536,1919,1249.349,115.087
YFL015C,495,1,2.02,0.186
YFL014W,330,14,42.424,3.908
YFL013C,2079,403,193.843,17.856
YFL012W,447,3,6.711,0.618
YFL011W,1641,2,1.219,0.112
YFL010W-A,285,188.075,659.911,60.789
YFL010C,636,593.341,932.926,85.939
YFL009W,2340,837.25,357.799,32.96
YFL008W,3678,638,173.464,15.979
YFL007W,6432,1100,171.02,15.754
YFL005W,648,2412,3722.222,342.882
YFL004W,2487,1694,681.142,62.745
YFL003C,2637,59,22.374,2.061
YFL002W-A,5313,70.356,13.242,1.22
YFL002W-B,1317,0.436,0.331,0.031
YFL002C,1821,968,531.576,48.968
YFL001W,1329,755,568.096,52.332
YFR001W,615,1414,2299.187,211.796
YFR002W,2520,1220,484.127,44.597
YFR003C,468,364,777.778,71.647
YFR004W,921,2062,2238.871,206.24
YFR005C,1347,577,428.359,39.459
YFR006W,1608,1639,1019.279,93.894
YFR007W,1062,275,258.945,23.853
YFR008W,666,141,211.712,19.502
YFR009W,2259,2675,1184.152,109.081
YFR010W,1500,1318,878.667,80.941
YFR011C,513,730,1423.002,131.084
YFR012W,609,8,13.136,1.21
YFR012W-A,87,1,11.494,1.059
YFR013W,2364,514,217.428,20.029
YFR014C,1341,808,602.535,55.504
YFR015C,2127,126,59.238,5.457
YFR016C,3702,590,159.373,14.681
YFR017C,588,11,18.707,1.723
YFR018C,1092,500,457.875,42.178
YFR019W,6837,388,56.75,5.228
YFR020W,699,868,1241.774,114.389
YFR021W,1503,183,121.756,11.216
YFR022W,2202,58,26.34,2.426
YFR023W,1836,7,3.813,0.351
YFR024C-A,1380,1638,1186.957,109.34
YFR025C,1008,1030,1021.825,94.128
YFR026C,510,150,294.118,27.093
YFR027W,846,196,231.678,21.342
YFR028C,1656,1378,832.126,76.653
YFR029W,2037,124,60.874,5.608
YFR030W,3108,542,174.389,16.064
YFR031C,3513,735,209.223,19.273
YFR031C-A,765,20600.03,26928.144,2480.558
YFR032C,870,4,4.598,0.424
YFR032C-A,180,11740,65222.222,6008.119
YFR032C-B,264,103,390.152,35.94
YFR033C,444,2554,5752.252,529.884
YFR034C,939,595,633.653,58.371
YFR035C,345,126,365.217,33.643
YFR036W,375,46,122.667,11.3
YFR037C,1674,2897,1730.585,159.417
YFR038W,2562,596,232.631,21.429
YFR039C,1533,809,527.723,48.613
YFR040W,3009,494,164.174,15.123
YFR041C,888,520,585.586,53.943
YFR042W,603,507,840.796,77.452
YFR043C,714,257,359.944,33.157
YFR044C,1446,1266,875.519,80.651
YFR045W,930,204,219.355,20.206
YFR046C,1086,226,208.103,19.17
YFR047C,888,159,179.054,16.494
YFR048W,1989,363,182.504,16.812
YFR049W,372,494,1327.957,122.328
YFR050C,801,1765,2203.496,202.981
YFR051C,1641,955,581.962,53.609
YFR052W,825,1479,1792.727,165.142
YFR053C,1458,296,203.018,18.702
YFR054C,579,4,6.908,0.636
YFR055W,1023,1816,1775.171,163.525
YFR057W,456,104,228.07,21.009
YGL263W,1143,251,219.598,20.229
YGL262W,528,8,15.152,1.396
YGL261C,363,0.012,0.034,0.003
YGL260W,231,5,21.645,1.994
YGL259W,498,3,6.024,0.555
YGL258W-A,234,0,0,0
YGL258W,621,33,53.14,4.895
YGL257C,1677,1438,857.484,78.989
YGL256W,1149,665,578.764,53.314
YGL255W,1131,139,122.9,11.321
YGL254W,900,165,183.333,16.888
YGL253W,1461,6368,4358.658,401.509
YGL252C,1767,1229,695.529,64.071
YGL251C,3564,81,22.727,2.094
YGL250W,726,124,170.799,15.734
YGL249W,2115,75,35.461,3.267
YGL248W,1110,347,312.613,28.797
YGL247W,594,225,378.788,34.893
YGL246C,1164,1298,1115.12,102.722
YGL245W,2127,4425,2080.395,191.641
YGL244W,1677,1705,1016.696,93.656
YGL243W,1203,594,493.766,45.485
YGL242C,546,847,1551.282,142.9
YGL241W,3015,734,243.449,22.426
YGL240W,753,57,75.697,6.973
YGL238W,2883,1625,563.649,51.922
YGL237C,798,120,150.376,13.852
YGL236C,2010,622.5,309.701,28.529
YGL235W,537,41.5,77.281,7.119
YGL234W,2409,2366,982.15,90.473
YGL233W,2733,620,226.857,20.898
YGL232W,870,966,1110.345,102.282
YGL231C,573,877,1530.541,140.99
YGL230C,444,23,51.802,4.772
YGL229C,2457,86,35.002,3.224
YGL228W,1734,1287,742.215,68.371
YGL227W,2877,347,120.612,11.11
YGL226C-A,261,549,2103.448,193.765
YGL226W,372,105,282.258,26.001
YGL225W,1014,2257,2225.838,205.039
YGL224C,843,904,1072.361,98.783
YGL223C,1254,444,354.067,32.616
YGL222C,528,72,136.364,12.562
YGL221C,867,1744,2011.534,185.298
YGL220W,363,982,2705.234,249.2
YGL219C,1380,451,326.812,30.105
YGL216W,2418,263,108.768,10.019
YGL215W,1359,639,470.199,43.314
YGL213C,1194,927,776.382,71.518
YGL212W,951,273,287.066,26.444
YGL211W,1080,1026,950,87.512
YGL210W,669,401,599.402,55.216
YGL209W,1149,79,68.755,6.334
YGL208W,1248,197,157.853,14.541
YGL207W,3108,1764,567.568,52.283
YGL206C,4962,1620,326.481,30.075
YGL205W,2247,14,6.231,0.574
YGL204C,306,116,379.085,34.92
YGL203C,2190,653,298.174,27.467
YGL202W,1503,3433,2284.098,210.406
YGL201C,3054,787.5,257.859,23.753
YGL200C,612,2784,4549.02,419.045
YGL198W,708,818,1155.367,106.43
YGL197W,4464,340,76.165,7.016
YGL196W,1287,458,355.866,32.782
YGL195W,8019,1975,246.29,22.688
YGL194C-A,243,62,255.144,23.503
YGL194C,1359,189,139.073,12.811
YGL193C,312,26,83.333,7.676
YGL192W,1803,339,188.02,17.32
YGL191W,390,2720,6974.359,642.462
YGL190C,1581,832,526.249,48.477
YGL189C,360,9699.449,26942.914,2481.918
YGL188C-A,141,47,333.333,30.706
YGL187C,468,4401,9403.846,866.26
YGL186C,1740,1582,909.195,83.753
YGL185C,1140,300,263.158,24.241
YGL184C,1398,225,160.944,14.826
YGL183C,660,9,13.636,1.256
YGL181W,1191,586,492.024,45.324
YGL180W,2694,73,27.097,2.496
YGL179C,1683,78,46.346,4.269
YGL178W,2580,173,67.054,6.177
YGL176C,1665,189,113.514,10.457
YGL175C,1038,60,57.803,5.325
YGL174W,801,182,227.216,20.931
YGL173C,4587,1300,283.41,26.107
YGL172W,1419,1349,950.669,87.573
YGL171W,1695,1109,654.277,60.27
YGL170C,1242,102,82.126,7.565
YGL169W,1281,912,711.944,65.583
YGL168W,333,181.333,544.545,50.162
YGL167C,2853,911.667,319.547,29.436
YGL166W,678,464,684.366,63.042
YGL164C,1323,283,213.908,19.705
YGL163C,2697,332,123.1,11.34
YGL162W,900,98,108.889,10.031
YGL161C,933,1978,2120.043,195.293
YGL160W,1713,748,436.661,40.224
YGL159W,1113,524,470.8,43.369
YGL158W,1539,68,44.185,4.07
YGL157W,1044,1002,959.77,88.412
YGL156W,3252,103,31.673,2.918
YGL155W,1131,858,758.621,69.882
YGL154C,819,197,240.537,22.158
YGL153W,1026,570,555.556,51.176
YGL151W,3399,576,169.462,15.61
YGL150C,4470,746,166.89,15.374
YGL149W,306,29,94.771,8.73
YGL148W,1131,6235,5512.821,507.828
YGL147C,576,37487.754,65082.906,5995.286
YGL146C,936,35,37.393,3.445
YGL145W,2106,612,290.598,26.769
YGL144C,2058,132,64.14,5.908
YGL143C,1242,380,305.958,28.184
YGL142C,1851,394,212.858,19.608
YGL141W,2733,404,147.823,13.617
YGL140C,3660,853,233.06,21.469
YGL139W,2409,459,190.535,17.552
YGL138C,1038,1,0.963,0.089
YGL137W,2670,3284,1229.963,113.301
YGL136C,963,413,428.868,39.506
YGL135W,654,58372.706,89254.903,8221.954
YGL134W,1302,501,384.793,35.446
YGL133W,3795,559,147.299,13.569
YGL131C,4212,205,48.67,4.483
YGL130W,1380,842,610.145,56.205
YGL129C,1353,997,736.881,67.88
YGL128C,852,74,86.854,8.001
YGL127C,384,139,361.979,33.345
YGL126W,1143,1189,1040.245,95.825
YGL125W,1803,218,120.91,11.138
YGL124C,1935,497,256.848,23.66
YGL123W,765,55640,72732.026,6699.905
YGL122C,1578,874,553.866,51.021
YGL121C,381,7,18.373,1.692
YGL120C,2304,1490,646.701,59.573
YGL119W,1506,737,489.376,45.08
YGL118C,438,6,13.699,1.262
YGL117W,798,2348,2942.356,271.043
YGL116W,1833,526,286.961,26.434
YGL115W,969,1750,1805.986,166.363
YGL114W,2178,1101,505.51,46.566
YGL113W,2007,247,123.069,11.337
YGL112C,1551,1068,688.588,63.431
YGL111W,1392,1312,942.529,86.824
YGL110C,1875,609,324.8,29.92
YGL108C,423,280,661.939,60.976
YGL107C,1941,932,480.165,44.232
YGL106W,450,1840,4088.889,376.659
YGL105W,1131,3291,2909.814,268.045
YGL104C,1461,334,228.611,21.059
YGL103W,450,41299,91775.556,8454.15
YGL101W,648,1381,2131.173,196.319
YGL100W,1050,1209,1151.429,106.067
YGL099W,1923,873,453.978,41.819
YGL098W,738,511,692.412,63.783
YGL097W,1449,2425,1673.568,154.165
YGL096W,831,52,62.575,5.764
YGL095C,1734,735,423.875,39.046
YGL094C,3348,587,175.329,16.151
YGL093W,2754,636,230.937,21.273
YGL092W,3954,1300,328.781,30.287
YGL091C,987,836,847.011,78.025
YGL090W,1266,109,86.098,7.931
YGL089C,363,36,99.174,9.136
YGL088W,366,959,2620.219,241.368
YGL087C,414,232,560.386,51.621
YGL086W,2250,863,383.556,35.332
YGL085W,825,298,361.212,33.274
YGL084C,1683,698,414.736,38.204
YGL083W,2415,237,98.137,9.04
YGL082W,1146,716,624.782,57.553
YGL081W,963,43,44.652,4.113
YGL080W,393,501,1274.809,117.432
YGL079W,657,257,391.172,36.034
YGL078C,1572,2494,1586.514,146.146
YGL077C,1692,1410,833.333,76.765
YGL076C,735,16271.838,22138.556,2039.352
YGL075C,1164,173,148.625,13.691
YGL073W,2502,492,196.643,18.114
YGL071W,2073,274,132.176,12.176
YGL070C,369,796,2157.182,198.715
YGL068W,585,3167,5413.675,498.695
YGL067W,1155,419,362.771,33.418
YGL066W,1974,367,185.917,17.126
YGL065C,1512,422,279.101,25.71
YGL064C,1686,304,180.308,16.61
YGL063W,1113,131,117.7,10.842
YGL062W,3537,1074.771,303.865,27.991
YGL061C,744,395,530.914,48.907
YGL060W,1926,189,98.131,9.04
YGL059W,1476,678,459.35,42.314
YGL058W,519,595,1146.435,105.607
YGL057C,864,171,197.917,18.232
YGL056C,1584,741,467.803,43.093
YGL055W,1533,5151,3360.078,309.523
YGL054C,417,2625,6294.964,579.877
YGL053W,714,0.062,0.087,0.008
YGL051W,705,25.087,35.584,3.278
YGL050W,822,413,502.433,46.283
YGL049C,2745,571,208.015,19.162
YGL048C,1218,4015,3296.388,303.656
YGL047W,609,513,842.365,77.597
YGL045W,1629,171,104.972,9.67
YGL044C,891,518,581.369,53.554
YGL043W,930,1244,1337.634,123.22
YGL041C-B,183,35.5,193.989,17.87
YGL041W-A,465,334.5,719.355,66.265
YGL040C,1029,3254,3162.293,291.303
YGL039W,1047,282,269.341,24.811
YGL038C,1443,402,278.586,25.663
YGL037C,651,1608,2470.046,227.535
YGL036W,2730,303,110.989,10.224
YGL035C,1515,429,283.168,26.085
YGL034C,366,1,2.732,0.252
YGL033W,645,7,10.853,1
YGL032C,264,169,640.152,58.969
YGL031C,468,16935.035,36185.972,3333.367
YGL030W,318,20229,63613.208,5859.9
YGL029W,363,514,1415.978,130.437
YGL028C,1629,360,220.994,20.357
YGL027C,2502,991,396.083,36.486
YGL026C,2124,3937,1853.578,170.747
YGL025C,1194,261,218.593,20.136
YGL023C,1908,381,199.686,18.395
YGL022W,2157,1439,667.13,61.454
YGL021W,2283,811,355.234,32.723
YGL020C,708,952,1344.633,123.864
YGL019W,837,1446,1727.599,159.142
YGL018C,555,91,163.964,15.104
YGL017W,1512,494,326.72,30.097
YGL016W,3246,850,261.861,24.122
YGL015C,393,17,43.257,3.985
YGL014W,2667,600,224.972,20.724
YGL013C,3207,378,117.867,10.858
YGL012W,1422,6490,4563.994,420.425
YGL011C,759,1145,1508.564,138.965
YGL010W,525,231,440,40.532
YGL009C,2340,7319,3127.778,288.124
YGL008C,2757,21294.544,7723.81,711.499
YGL007C-A,87,3,34.483,3.176
YGL007W,378,3,7.937,0.731
YGL006W-A,111,5,45.045,4.149
YGL006W,3522,941,267.178,24.612
YGL005C,840,502,597.619,55.051
YGL004C,1254,518,413.078,38.052
YGL003C,1701,279,164.021,15.109
YGL002W,651,566,869.432,80.09
YGL001C,1050,5162,4916.19,452.868
YGR001C,747,995,1331.995,122.7
YGR002C,1431,502,350.804,32.315
YGR003W,2235,525,234.899,21.638
YGR004W,1389,389,280.058,25.798
YGR005C,1203,970,806.318,74.276
YGR006W,756,96,126.984,11.697
YGR007W,972,1060,1090.535,100.458
YGR008C,255,324,1270.588,117.044
YGR009C,1956,851,435.072,40.078
YGR010W,1188,312,262.626,24.193
YGR012W,1182,607,513.536,47.306
YGR013W,1863,390,209.34,19.284
YGR014W,3921,851,217.036,19.993
YGR015C,987,115,116.515,10.733
YGR016W,573,58,101.222,9.324
YGR017W,894,646.5,723.154,66.615
YGR018C,330,275.5,834.848,76.904
YGR019W,1416,353,249.294,22.964
YGR020C,357,2013,5638.655,519.42
YGR021W,873,923,1057.274,97.394
YGR023W,1656,98,59.179,5.451
YGR024C,714,1323,1852.941,170.689
YGR025W,303,40,132.013,12.161
YGR026W,837,702,838.71,77.26
YGR027C,327,20612.753,63035.942,5806.724
YGR027W-B,5268,3.96,0.752,0.069
YGR027W-A,1323,1.868,1.412,0.13
YGR028W,1089,1295,1189.164,109.543
YGR029W,570,604,1059.649,97.612
YGR030C,477,204,427.673,39.396
YGR031W,1029,694.7,675.121,62.191
YGR031C-A,492,32.3,65.65,6.048
YGR032W,5688,313.5,55.116,5.077
YGR033C,720,1252,1738.889,160.182
YGR034W,384,24151.741,62895.16,5793.756
YGR035C,351,122,347.578,32.018
YGR035W-A,222,83,373.874,34.44
YGR036C,720,276,383.333,35.312
YGR037C,264,1307,4950.758,456.052
YGR038W,669,641,958.146,88.262
YGR038C-B,5268,78.804,14.959,1.378
YGR038C-A,1323,1.971,1.49,0.137
YGR039W,312,38,121.795,11.219
YGR040W,1107,480,433.604,39.943
YGR041W,1644,324,197.08,18.155
YGR042W,816,374,458.333,42.221
YGR043C,1002,44,43.912,4.045
YGR044C,903,76,84.164,7.753
YGR045C,363,9,24.793,2.284
YGR046W,1158,434,374.784,34.524
YGR047C,3078,639,207.602,19.124
YGR048W,1086,715,658.379,60.648
YGR049W,564,718,1273.05,117.27
YGR050C,357,84,235.294,21.675
YGR052W,1110,23,20.721,1.909
YGR053C,852,71,83.333,7.676
YGR054W,1929,973,504.406,46.465
YGR055W,1725,1866,1081.739,99.647
YGR056W,2787,343,123.071,11.337
YGR057C,729,378,518.519,47.765
YGR058W,1008,178,176.587,16.267
YGR059W,1539,13,8.447,0.778
YGR060W,930,5006,5382.796,495.851
YGR061C,4077,3367,825.852,76.076
YGR062C,951,425,446.898,41.167
YGR063C,309,950,3074.434,283.21
YGR065C,1782,1489,835.578,76.971
YGR066C,879,21,23.891,2.201
YGR067C,2415,19,7.867,0.725
YGR068C,1761,180,102.215,9.416
YGR070W,3468,149,42.964,3.958
YGR071C,2583,356,137.824,12.696
YGR072W,1164,606,520.619,47.958
YGR074W,441,846,1918.367,176.716
YGR075C,729,650,891.632,82.135
YGR076C,474,367,774.262,71.323
