Gene,SeqLen,Count,Count/Kb,FPKM
YDL082W,600,2.5,4.167,166.941
YDL081C,321,37,115.265,4618.18
YDL080C,1830,0,0,0
YDL079C,1506,0,0,0
YDL078C,1032,2,1.938,77.647
YDL077C,3150,2,0.635,25.439
YDL076C,885,1,1.13,45.272
YDL075W,342,38,111.111,4451.759
YDL074C,2103,3,1.427,57.155
YDL073W,2955,0,0,0
YDL072C,612,0,0,0
YDL070W,1917,19,9.911,397.105
YDL069C,690,1,1.449,58.066
YDL067C,180,5,27.778,1112.94
YDL066W,1287,7,5.439,217.918
YDL065C,1029,0,0,0
YDL064W,474,14,29.536,1183.379
YDL063C,1863,1,0.537,21.506
YDL061C,171,19,111.111,4451.759
YDL060W,2367,0,0,0
YDL059C,717,0,0,0
YDL058W,5373,1,0.186,7.457
YDL057W,987,0,0,0
YDL056W,2502,0,0,0
YDL055C,1086,19,17.495,700.968
YDL054C,1461,2,1.369,54.847
YDL053C,558,1,1.792,71.803
YDL052C,912,1,1.096,43.932
YDL051W,828,4,4.831,193.555
YDL049C,807,1,1.239,49.648
YDL048C,1473,0,0,0
YDL047W,936,2,2.137,85.611
YDL046W,522,0,0,0
YDL045W-A,288,2,6.944,278.235
YDL045C,921,0,0,0
YDL044C,1323,0,0,0
YDL043C,801,0,0,0
YDL042C,1689,0,0,0
YDL040C,2565,1,0.39,15.62
YDL039C,2097,0,0,0
YDL037C,987,0,0,0
YDL036C,1389,1,0.72,28.845
YDL035C,2886,0,0,0
YDL033C,1254,0,0,0
YDL031W,2988,3,1.004,40.227
YDL030W,1593,2,1.255,50.302
YDL029W,1176,4,3.401,136.278
YDL028C,2295,0,0,0
YDL027C,1263,0,0,0
YDL025C,1863,1,0.537,21.506
YDL024C,1407,0,0,0
YDL022C-A,249,0,0,0
YDL022W,1176,5,4.252,170.348
YDL021W,936,0,0,0
YDL020C,1596,0,0,0
YDL019C,3852,2,0.519,20.803
YDL018C,678,0,0,0
YDL017W,1524,1,0.656,26.29
YDL015C,933,2,2.144,85.886
YDL014W,984,8,8.13,325.738
YDL013W,1860,0,0,0
YDL012C,324,2,6.173,247.32
YDL010W,696,1,1.437,57.566
YDL009C,324,0,0,0
YDL008W,498,1,2.008,80.453
YDL007C-A,258,0,0,0
YDL007W,1314,11,8.371,335.407
YDL006W,846,0,0,0
YDL005C,1296,0,0,0
YDL004W,483,9,18.634,746.568
YDL003W,1701,5,2.939,117.771
YDL002C,612,0,0,0
YDL001W,1293,0,0,0
YDR001C,2256,2,0.887,35.519
YDR002W,606,3,4.95,198.346
YDR003W,633,0,0,0
YDR003W-A,123,0,0,0
YDR004W,1383,0,0,0
YDR005C,1188,0,0,0
YDR006C,2706,1,0.37,14.806
YDR007W,675,0,0,0
YDR009W,1563,0,0,0
YDR010C,333,0,0,0
YDR011W,4506,1,0.222,8.892
YDR012W,1089,17.5,16.07,643.849
YDR013W,627,1,1.595,63.901
YDR014W,1944,0,0,0
YDR014W-A,489,0,0,0
YDR016C,285,3,10.526,421.746
YDR017C,3153,0,0,0
YDR018C,1191,0,0,0
YDR019C,1203,0,0,0
YDR020C,699,0,0,0
YDR021W,1200,0,0,0
YDR022C,591,0,0,0
YDR023W,1389,12,8.639,346.141
YDR025W,471,65.5,139.066,5571.788
YDR026C,1713,0,0,0
YDR027C,2670,0,0,0
YDR028C,3045,4,1.314,52.632
YDR029W,315,0,0,0
YDR030C,1521,0,0,0
YDR031W,366,4,10.929,437.878
YDR032C,597,1,1.675,67.112
YDR033W,963,1,1.038,41.605
YDR034C,2373,0,0,0
YDR034C-D,5313,1.286,0.242,9.696
YDR034C-C,1317,1.231,0.935,37.443
YDR034C-A,177,1,5.65,226.361
YDR034W-B,156,0,0,0
YDR035W,1113,3,2.695,107.994
YDR036C,1503,0,0,0
YDR037W,1776,0,0,0
YDR038C,3276,0,0,0
YDR039C,3276,0,0,0
YDR040C,3276,0,0,0
YDR041W,612,1,1.634,65.467
YDR042C,603,0,0,0
YDR043C,696,0,0,0
YDR044W,987,0,0,0
YDR045C,333,0,0,0
YDR046C,1815,1,0.551,22.075
YDR047W,1089,8,7.346,294.331
YDR049W,1899,0,0,0
YDR050C,747,25,33.467,1340.891
YDR051C,1005,0,0,0
YDR052C,2115,0,0,0
YDR054C,888,1,1.126,45.119
YDR055W,1335,1,0.749,30.012
YDR056C,618,0,0,0
YDR057W,1629,0,0,0
YDR058C,981,0,0,0
YDR059C,447,0,0,0
YDR060W,3078,1,0.325,13.017
YDR061W,1620,2,1.235,49.464
YDR062W,1686,6,3.559,142.583
YDR063W,450,1,2.222,89.035
YDR064W,456,58,127.193,5096.093
YDR065W,1098,0,0,0
YDR066C,591,0,0,0
YDR067C,675,0,0,0
YDR068W,933,0,0,0
YDR069C,2781,0,0,0
YDR070C,282,0,0,0
YDR071C,576,1,1.736,69.559
YDR072C,1584,0,0,0
YDR073W,510,0,0,0
YDR074W,2691,3,1.115,44.666
YDR075W,927,0,0,0
YDR076W,1221,0,0,0
YDR077W,1017,16,15.733,630.338
YDR078C,672,0,0,0
YDR079W,336,2,5.952,238.487
YDR079C-A,219,0,0,0
YDR080W,2979,0,0,0
YDR081C,2778,1,0.36,14.423
YDR082W,1485,0,0,0
YDR083W,1179,0,0,0
YDR084C,600,8,13.333,534.211
YDR085C,1863,1,0.537,21.506
YDR086C,243,8,32.922,1319.04
YDR087C,837,6,7.168,287.21
YDR088C,1149,1,0.87,34.87
YDR089W,2610,0,0,0
YDR090C,933,0,0,0
YDR091C,1827,11,6.021,241.228
YDR092W,462,2,4.329,173.445
YDR093W,4839,0,0,0
YDR096W,2685,0,0,0
YDR097C,3729,0,0,0
YDR098C,753,3,3.984,159.625
YDR098C-B,5268,0.09,0.017,0.684
YDR098C-A,1323,0.36,0.272,10.906
YDR099W,822,6,7.299,292.451
YDR100W,432,1,2.315,92.745
YDR101C,1782,4,2.245,89.935
YDR102C,333,0,0,0
YDR103W,2754,0,0,0
YDR104C,3738,0,0,0
YDR105C,1422,1,0.703,28.176
YDR106W,855,0,0,0
YDR107C,2019,1,0.495,19.844
YDR108W,2097,1,0.477,19.106
YDR109C,2148,0,0,0
YDR110W,1701,0,0,0
YDR111C,1524,1,0.656,26.29
YDR113C,1122,0,0,0
YDR114C,303,0,0,0
YDR115W,318,2,6.289,251.986
YDR116C,858,4,4.662,186.787
YDR117C,1698,1,0.589,23.596
YDR118W,1959,1,0.51,20.452
YDR119W,2307,0,0,0
YDR119W-A,201,0,0,0
YDR120C,1713,3,1.751,70.168
YDR121W,591,3,5.076,203.38
YDR122W,3195,0,0,0
YDR123C,915,0,0,0
YDR124W,975,0,0,0
YDR125C,1362,0,0,0
YDR126W,1011,0,0,0
YDR127W,4767,4,0.839,33.619
YDR128W,3447,0,0,0
YDR129C,1929,3,1.555,62.311
YDR130C,876,1,1.142,45.737
YDR131C,1671,0,0,0
YDR132C,1488,0,0,0
YDR134C,411,5,12.165,487.419
YDR135C,4548,1,0.22,8.81
YDR137W,1992,1,0.502,20.113
YDR138W,2259,0,0,0
YDR139C,234,2,8.547,342.443
YDR140W,666,0,0,0
YDR141C,5097,0,0,0
YDR142C,1128,0,0,0
YDR143C,1833,3,1.637,65.574
YDR144C,1791,2,1.117,44.741
YDR145W,1620,4,2.469,98.928
YDR146C,2130,0,0,0
YDR147W,1605,0,0,0
YDR148C,1392,0,0,0
YDR150W,8247,1,0.121,4.858
YDR151C,978,1,1.022,40.967
YDR152W,798,0,0,0
YDR153C,1236,0,0,0
YDR155C,489,324,662.577,26546.687
YDR156W,414,3,7.246,290.332
YDR157W,402,0,0,0
YDR158W,1098,3,2.732,109.469
YDR159W,3906,3,0.768,30.773
YDR160W,2559,0,0,0
YDR161W,1164,2,1.718,68.842
YDR162C,711,0,0,0
YDR163W,528,0,0,0
YDR164C,2175,0,0,0
YDR165W,1335,3,2.247,90.036
YDR166C,2916,0,0,0
YDR167W,621,1,1.61,64.518
YDR168W,1521,2,1.315,52.684
YDR169C,1542,0,0,0
YDR169C-A,150,0,0,0
YDR170C,6030,0,0,0
YDR170W-A,1323,1,0.756,30.284
YDR171W,1128,2,1.773,71.039
YDR172W,2058,0,0,0
YDR173C,1068,0,0,0
YDR174W,741,11,14.845,594.769
YDR175C,960,0,0,0
YDR176W,2109,1,0.474,18.998
YDR177W,648,1,1.543,61.83
YDR178W,546,0,0,0
YDR179C,489,0,0,0
YDR179W-A,1392,0,0,0
YDR180W,4482,0,0,0
YDR181C,1446,2,1.383,55.416
YDR182W,1476,1,0.678,27.145
YDR182W-A,204,0,0,0
YDR183W,693,0,0,0
YDR184C,885,2,2.26,90.544
YDR185C,540,0,0,0
YDR186C,2634,1,0.38,15.211
YDR188W,1641,3,1.828,73.246
YDR189W,2001,4,1.999,80.092
YDR190C,1392,12,8.621,345.395
YDR191W,1113,0,0,0
YDR192C,1293,1,0.773,30.987
YDR194C,1995,4,2.005,80.332
YDR194W-A,153,0,0,0
YDR195W,1602,0,0,0
YDR196C,726,2,2.755,110.374
YDR197W,1170,0,0,0
YDR198C,1440,0,0,0
YDR200C,1815,1,0.551,22.075
YDR201W,498,0,0,0
YDR202C,1056,1,0.947,37.941
YDR204W,1008,1,0.992,39.748
YDR205W,2175,0,0,0
YDR206W,2655,0,0,0
YDR207C,2511,0,0,0
YDR208W,2340,0,0,0
YDR209C,414,20.5,49.517,1983.936
YDR210W,228,18.5,81.14,3250.956
YDR210W-B,5313,0.214,0.04,1.616
YDR210W-A,1317,1.301,0.988,39.581
YDR210C-D,5268,0.113,0.022,0.863
YDR210C-C,1323,0.36,0.272,10.906
YDR211W,2139,0,0,0
YDR212W,1680,3,1.786,71.546
YDR213W,2742,0,0,0
YDR214W,1053,7,6.648,266.345
YDR215C,414,0,0,0
YDR216W,3972,0,0,0
YDR217C,3930,0,0,0
YDR218C,1272,0,0,0
YDR219C,1398,1,0.715,28.659
YDR221W,2109,1,0.474,18.998
YDR222W,1248,0,0,0
YDR223W,1404,0,0,0
YDR224C,396,8,20.202,809.411
YDR225W,399,20.5,51.378,2058.52
YDR226W,669,8,11.958,479.113
YDR227W,4077,1,0.245,9.827
YDR228C,1881,1,0.532,21.3
YDR229W,1362,1,0.734,29.417
YDR231C,618,0,0,0
YDR232W,1647,0,0,0
YDR233C,888,18,20.27,812.145
YDR234W,2082,1,0.48,19.244
YDR235W,1635,1,0.612,24.505
YDR236C,657,0,0,0
YDR237W,879,0,0,0
YDR238C,2922,3,1.027,41.135
YDR239C,2364,0,0,0
YDR240C,1479,0,0,0
YDR242W,1650,0,0,0
YDR243C,1767,0,0,0
YDR244W,1839,0,0,0
YDR245W,1182,0,0,0
YDR246W,660,1,1.515,60.706
YDR246W-A,201,0,0,0
YDR247W,1386,0,0,0
YDR248C,582,0,0,0
YDR249C,1122,0,0,0
YDR251W,2493,5,2.006,80.357
YDR252W,450,1,2.222,89.035
YDR253C,576,0,0,0
YDR254W,1377,0,0,0
YDR255C,1266,0,0,0
YDR256C,1548,0,0,0
YDR257C,1485,0,0,0
YDR258C,2436,1,0.411,16.447
YDR259C,1152,2,1.736,69.559
YDR260C,513,0,0,0
YDR261C,1689,0,0,0
YDR261W-B,5313,0.286,0.054,2.155
YDR261W-A,1317,1.08,0.82,32.867
YDR261C-D,4815,0.152,0.031,1.261
YDR261C-C,1323,0.36,0.272,10.906
YDR262W,819,0,0,0
YDR263C,1293,0,0,0
YDR264C,2295,0,0,0
YDR265W,1014,0,0,0
YDR266C,1920,4,2.083,83.47
YDR267C,993,0,0,0
YDR268W,1140,1,0.877,35.145
YDR270W,3015,0,0,0
YDR272W,825,4,4.848,194.259
YDR273W,1098,0,0,0
YDR274C,372,0,0,0
YDR275W,708,0,0,0
YDR276C,168,30,178.571,7154.613
YDR277C,1302,0,0,0
YDR278C,318,31,97.484,3905.789
YDR279W,1053,0,0,0
YDR280W,918,0,0,0
YDR281C,315,0,0,0
YDR282C,1245,0,0,0
YDR283C,4980,0,0,0
YDR284C,870,1,1.149,46.053
YDR285W,2628,0,0,0
YDR286C,345,0,0,0
YDR287W,879,0,0,0
YDR288W,912,1,1.096,43.932
YDR289C,1230,1,0.813,32.574
YDR291W,3234,0,0,0
YDR292C,1866,0,0,0
YDR293C,3753,3,0.799,32.027
YDR294C,1770,1,0.565,22.636
YDR295C,2025,3,1.481,59.357
YDR296W,681,1,1.468,58.834
YDR297W,1050,0,0,0
YDR298C,639,0,0,0
YDR299W,1605,0,0,0
YDR300C,1287,0,0,0
YDR301W,4074,0,0,0
YDR302W,660,0,0,0
YDR303C,2658,1,0.376,15.074
YDR304C,678,4,5.9,236.377
YDR305C,654,0,0,0
YDR306C,1437,2,1.392,55.763
YDR307W,1989,0,0,0
YDR308C,423,2,4.728,189.437
YDR309C,1152,0,0,0
YDR310C,3189,0,0,0
YDR311W,1929,1,0.518,20.77
YDR312W,1362,1,0.734,29.417
YDR313C,861,0,0,0
YDR314C,2079,1,0.481,19.272
YDR315C,846,0,0,0
YDR316W,1416,4,2.825,113.18
YDR316W-B,5268,0.113,0.022,0.863
YDR316W-A,1323,0.36,0.272,10.906
YDR317W,1245,0,0,0
YDR318W,1107,0,0,0
YDR319C,825,0,0,0
YDR320C,2007,1,0.498,19.963
YDR320C-A,219,0,0,0
YDR321W,1146,3,2.618,104.884
YDR322W,1104,2,1.812,72.583
YDR322C-A,291,4,13.746,550.733
YDR323C,1548,0,0,0
YDR324C,2331,0,0,0
YDR325W,3108,0,0,0
YDR326C,4317,0,0,0
YDR328C,585,4,6.838,273.954
YDR329C,1326,2,1.508,60.431
YDR330W,1503,0,0,0
YDR331W,1236,0,0,0
YDR332W,2070,0,0,0
YDR333C,2172,1,0.46,18.447
YDR334W,4545,0,0,0
YDR335W,3675,0,0,0
YDR336W,945,0,0,0
YDR337W,861,2,2.323,93.068
YDR338C,2088,0,0,0
YDR339C,570,0,0,0
YDR341C,1824,4,2.193,87.864
YDR342C,1713,0,0,0
YDR343C,1713,0,0,0
YDR344C,444,0,0,0
YDR345C,1704,0,0,0
YDR346C,1446,2,1.383,55.416
YDR347W,966,0,0,0
YDR348C,1500,2,1.333,53.421
YDR349C,1791,0,0,0
YDR350C,2055,1,0.487,19.497
YDR351W,2595,0,0,0
YDR352W,954,1,1.048,41.998
YDR353W,960,8,8.333,333.882
YDR354W,1143,3,2.625,105.16
YDR356W,2835,0,0,0
YDR357C,369,3,8.13,325.738
YDR358W,1674,1,0.597,23.934
YDR359C,2949,0,0,0
YDR361C,852,2,2.347,94.051
YDR362C,2019,0,0,0
YDR363W,1371,0,0,0
YDR363W-A,270,51,188.889,7567.991
YDR364C,1368,0,0,0
YDR365C,1887,0,0,0
YDR365W-B,5268,0.152,0.029,1.152
YDR365W-A,1323,0.36,0.272,10.906
YDR366C,399,2,5.013,200.831
YDR367W,666,1,1.502,60.159
YDR368W,939,3,3.195,128.006
YDR369C,2565,0,0,0
YDR370C,1329,0,0,0
YDR371W,1536,0,0,0
YDR372C,1038,2,1.927,77.198
YDR373W,573,0,0,0
YDR374C,921,0,0,0
YDR374W-A,270,2,7.407,296.784
YDR375C,1371,0,0,0
YDR376W,1482,0,0,0
YDR377W,306,3,9.804,392.802
YDR378C,261,2,7.663,307.018
YDR379W,3030,0,0,0
YDR379C-A,240,0,0,0
YDR380W,1908,0,0,0
YDR381W,681,1,1.468,58.834
YDR381C-A,345,1,2.899,116.133
YDR382W,333,11,33.033,1323.496
YDR383C,717,4,5.579,223.519
YDR384C,828,0,0,0
YDR385W,2529,1.5,0.593,23.764
YDR386W,1899,0,0,0
YDR387C,1668,0,0,0
YDR388W,1449,9,6.211,248.856
YDR389W,1965,0,0,0
YDR390C,1911,0,0,0
YDR391C,699,2,2.861,114.638
YDR392W,1014,0,0,0
YDR393W,1371,0,0,0
YDR394W,1287,4,3.108,124.525
YDR395W,2835,1,0.353,14.133
YDR397C,441,1,2.268,90.852
YDR398W,1932,2,1.035,41.476
YDR399W,666,1,1.502,60.159
YDR400W,1023,4,3.91,156.66
YDR402C,1470,0,0,0
YDR403W,1611,0,0,0
YDR404C,516,0,0,0
YDR405W,792,5,6.313,252.941
YDR406W,4590,0,0,0
YDR407C,3870,0,0,0
YDR408C,645,0,0,0
YDR409W,2715,0,0,0
YDR410C,720,1,1.389,55.647
YDR411C,1026,4,3.899,156.202
YDR412W,708,1,1.412,56.59
YDR414C,1089,1,0.918,36.791
YDR415C,1125,0,0,0
YDR416W,2580,0,0,0
YDR418W,498,50.333,101.071,4049.492
YDR419W,1899,0,0,0
YDR420W,5409,1,0.185,7.407
YDR421W,2853,0,0,0
YDR422C,2448,0,0,0
YDR423C,1230,0,0,0
YDR424C,279,3,10.753,430.815
YDR425W,1878,0,0,0
YDR427W,1182,6,5.076,203.38
YDR428C,786,0,0,0
YDR429C,825,8,9.697,388.517
YDR430C,2970,0,0,0
YDR432W,1245,5,4.016,160.907
YDR434W,1605,1,0.623,24.963
YDR435C,987,1,1.013,40.594
YDR436W,2133,1,0.469,18.784
YDR437W,423,2,4.728,189.437
YDR438W,1113,0,0,0
YDR439W,1044,0,0,0
YDR440W,1749,0,0,0
YDR441C,546,0,0,0
YDR443C,4263,0,0,0
YDR444W,2064,0,0,0
YDR446W,909,0,0,0
YDR447C,411,54.5,132.603,5312.866
YDR448W,1305,2,1.533,61.404
YDR449C,1323,2,1.512,60.568
YDR450W,441,57,129.252,5178.577
YDR451C,1062,0,0,0
YDR452W,2025,6,2.963,118.714
YDR453C,591,2,3.384,135.587
YDR454C,564,1,1.773,71.039
YDR456W,1902,0,0,0
YDR457W,9807,0,0,0
YDR458C,1992,5,2.51,100.567
YDR459C,1125,0,0,0
YDR460W,966,0,0,0
YDR461W,111,4,36.036,1443.814
YDR461C-A,243,1,4.115,164.88
YDR462W,444,0,0,0
YDR463W,1560,10,6.41,256.832
YDR464W,4308,4,0.929,37.201
YDR465C,1239,1,0.807,32.337
YDR466W,2697,0,0,0
YDR468C,675,3,4.444,178.07
YDR469W,528,0,0,0
YDR470C,1509,0,0,0
YDR471W,411,21,51.095,2047.159
YDR472W,852,0,0,0
YDR473C,1410,0,0,0
YDR475C,2631,1,0.38,15.228
YDR476C,675,0,0,0
YDR477W,1902,1,0.526,21.065
YDR478W,597,1,1.675,67.112
YDR479C,1665,0,0,0
YDR480W,972,1,1.029,41.22
YDR481C,1701,0,0,0
YDR482C,408,0,0,0
YDR483W,1329,2,1.505,60.295
YDR484W,1926,0,0,0
YDR485C,2388,1,0.419,16.778
YDR486C,690,2,2.899,116.133
YDR487C,627,0,0,0
YDR488C,1602,0,0,0
YDR489W,885,0,0,0
YDR490C,2301,0,0,0
YDR492W,951,0,0,0
YDR493W,372,1,2.688,107.704
YDR494W,1086,1,0.921,36.893
YDR495C,3036,0,0,0
YDR496C,1971,1,0.507,20.328
YDR497C,1755,1,0.57,22.83
YDR498C,1152,4,3.472,139.117
YDR499W,2244,0,0,0
YDR500C,267,25,93.633,3751.482
YDR501W,1566,0,0,0
YDR502C,1155,13,11.255,450.957
YDR503C,825,0,0,0
YDR504C,384,0,0,0
YDR505C,2526,0,0,0
YDR506C,1827,0,0,0
YDR507C,3429,1,0.292,11.684
YDR508C,1992,2,1.004,40.227
YDR510W,306,5,16.34,654.67
YDR511W,402,0,0,0
YDR512C,564,0,0,0
YDR513W,432,19,43.981,1762.155
YDR514C,1452,0,0,0
YDR515W,1344,0,0,0
YDR516C,1503,1,0.665,26.657
YDR517W,1119,2,1.787,71.61
YDR518W,1554,4,2.574,103.13
YDR519W,408,30,73.529,2946.017
YDR520C,2319,0,0,0
YDR522C,1509,0,0,0
YDR523C,1473,0,0,0
YDR524C,1449,0,0,0
YDR524W-C,90,2,22.222,890.352
YDR524C-B,201,45,223.881,8969.963
YDR525W,330,0,0,0
YDR525W-A,240,4,16.667,667.764
YDR527W,1320,1,0.758,30.353
YDR528W,1272,0,0,0
YDR529C,384,6,15.625,626.029
YDR530C,978,0,0,0
YDR531W,1104,1,0.906,36.292
YDR532C,1158,0,0,0
YDR533C,714,0,0,0
YDR534C,1587,0,0,0
YDR536W,1710,0,0,0
YDR538W,729,0,0,0
YDR539W,1512,1,0.661,26.499
YDR540C,540,0,0,0
YDR541C,1035,0,0,0
YDR542W,363,0,0,0
YDR545W,5391,0.1,0.019,0.743
YEL077C,3834,0.1,0.026,1.045
YEL076C-A,651,0,0,0
YEL076C,651,0,0,0
YEL075C,369,0,0,0
YEL073C,324,0,0,0
YEL072W,696,0,0,0
YEL071W,1491,13,8.719,349.333
YEL070W,1509,0,0,0
YEL069C,1695,0,0,0
YEL068C,333,3,9.009,360.953
YEL067C,588,0.5,0.85,34.07
YEL066W,540,2.5,4.63,185.49
YEL065W,1887,0,0,0
YEL064C,1443,0,0,0
YEL063C,1773,1,0.564,22.598
YEL062W,1848,0,0,0
YEL061C,3003,0,0,0
YEL060C,1908,13,6.813,272.985
YEL059C-A,225,0,0,0
YEL058W,1674,3,1.792,71.803
YEL057C,702,0,0,0
YEL056W,1206,1,0.829,33.222
YEL055C,3069,3,0.978,39.165
YEL054C,498,55.667,111.78,4478.577
YEL053C,2202,0,0,0
YEL052W,1530,1,0.654,26.187
YEL051W,771,4,5.188,207.864
YEL050C,1182,1,0.846,33.897
YEL049W,363,0,0,0
YEL048C,459,1,2.179,87.289
YEL047C,1413,5,3.539,141.776
YEL046C,1164,3,2.577,103.262
YEL044W,501,3,5.988,239.915
YEL043W,2871,0,0,0
YEL042W,1557,1,0.642,25.733
YEL041W,1488,0,0,0
YEL040W,1404,3,2.137,85.611
YEL039C,342,3,8.772,351.455
YEL038W,684,0,0,0
YEL037C,1197,3,2.506,100.416
YEL036C,1503,3,1.996,79.972
YEL035C,501,0,0,0
YEL034W,474,128.667,271.449,10875.817
YEL033W,420,0,0,0
YEL032W,2916,0,0,0
YEL031W,3648,9,2.467,98.847
YEL030W,1935,1,0.517,20.706
YEL029C,939,0,0,0
YEL028W,462,0,0,0
YEL027W,483,32,66.253,2654.465
YEL026W,381,6,15.748,630.958
YEL025C,3567,0,0,0
YEL024W,648,1,1.543,61.83
YEL023C,2049,0,0,0
YEL022W,4380,0,0,0
YEL021W,804,0,0,0
YEL020W-A,264,4,15.152,607.058
YEL020C,1683,0,0,0
YEL019C,804,0,0,0
YEL018W,840,1,1.19,47.697
YEL017C-A,132,112.8,854.545,34238.075
YEL017W,1014,1,0.986,39.513
YEL016C,1482,0,0,0
YEL015W,1656,0,0,0
YEL014C,306,0,0,0
YEL013W,1737,3,1.727,69.198
YEL012W,657,0,0,0
YEL011W,2115,0,0,0
YEL009C-A,408,0,0,0
YEL009C,846,1,1.182,47.359
YEL008W,381,0,0,0
YEL007W,2001,0,0,0
YEL006W,1008,0,0,0
YEL005C,849,1,1.178,47.192
YEL004W,1029,0,0,0
YEL003W,336,2,5.952,238.487
YEL002C,1293,8,6.187,247.894
YEL001C,678,2,2.95,118.188
YER001W,2289,0,0,0
YER002W,696,1,1.437,57.566
YER003C,1290,16,12.403,496.941
YER004W,696,0,0,0
YER005W,1893,4,2.113,84.661
YER006W,1563,3,1.919,76.902
YER007W,1557,0,0,0
YER007C-A,546,2,3.663,146.761
YER008C,4011,0,0,0
YER009W,378,33,87.302,3497.811
YER010C,705,1,1.418,56.831
YER011W,765,0,0,0
YER012W,597,2,3.35,134.224
YER013W,3438,1,0.291,11.654
YER014W,1620,1,0.617,24.732
YER014C-A,462,0,0,0
YER015W,2235,0,0,0
YER016W,1035,0,0,0
YER017C,2286,0,0,0
YER018C,666,0,0,0
YER019W,1434,0,0,0
YER019C-A,267,3,11.236,450.178
YER020W,1350,1,0.741,29.678
YER021W,1572,0,0,0
YER022W,2064,1,0.484,19.412
YER023W,861,3,3.484,139.602
YER024W,2772,0,0,0
YER025W,1584,2,1.263,50.588
YER026C,831,2,2.407,96.428
YER027C,1254,1,0.797,31.95
YER028C,1185,0,0,0
YER029C,591,0,0,0
YER030W,462,11,23.81,953.948
YER031C,672,3,4.464,178.865
YER032W,2631,0,0,0
YER033C,3231,0,0,0
YER034W,558,2,3.584,143.605
YER035W,438,5,11.416,457.373
YER036C,1833,4,2.182,87.432
YER037W,966,0,0,0
YER038C,1395,0,0,0
YER038W-A,381,0,0,0
YER039C,750,0,0,0
YER039C-A,219,0,0,0
YER040W,2193,2,0.912,36.54
YER041W,2280,0,0,0
YER042W,555,0,0,0
YER043C,1350,5,3.704,148.392
YER044C,447,15,33.557,1344.491
YER044C-A,1227,0,0,0
YER045C,1470,0,0,0
YER046W,432,1,2.315,92.745
YER047C,2694,0,0,0
YER048C,1176,3,2.551,102.209
YER048W-A,285,7,24.561,984.073
YER049W,1935,4,2.067,82.823
YER050C,417,2,4.796,192.162
YER051W,1479,0,0,0
YER052C,1584,5,3.157,126.47
YER053C,903,0,0,0
YER053C-A,114,3,26.316,1054.364
YER054C,1647,0,0,0
YER055C,894,5,5.593,224.082
YER056C,1602,1,0.624,25.01
YER056C-A,366,54.5,148.907,5966.087
YER057C,390,6,15.385,616.397
YER058W,324,0,0,0
YER059W,1263,1,0.792,31.723
YER060W,1587,1,0.63,25.246
YER060W-A,1593,1,0.628,25.151
YER061C,1329,1,0.752,30.147
YER062C,753,1,1.328,53.208
YER063W,657,2,3.044,121.966
YER064C,1518,7,4.611,184.757
YER065C,1674,0,0,0
YER066W,558,0,0,0
YER067W,486,0,0,0
YER068W,1764,1,0.567,22.713
YER069W,2592,1,0.386,15.457
YER070W,2667,0,0,0
YER071C,381,1,2.625,105.16
YER072W,390,6,15.385,616.397
YER073W,1563,4,2.559,102.536
YER074W,408,64.667,158.497,6350.304
YER074W-A,258,3,11.628,465.882
YER075C,2787,0,0,0
YER076C,909,0,0,0
YER077C,2067,0,0,0
YER078C,1536,0,0,0
YER078W-A,165,0,0,0
YER079W,633,2,3.16,126.59
YER080W,1884,2,1.062,42.533
YER081W,1410,2,1.418,56.831
YER082C,1665,3,1.802,72.191
YER083C,858,1,1.166,46.697
YER084W,387,0,0,0
YER085C,522,0,0,0
YER086W,1731,2,1.155,46.292
YER087W,1731,1,0.578,23.146
YER087C-B,249,27,108.434,4344.488
YER088C,2013,0,0,0
YER089C,1395,2,1.434,57.442
YER090W,1524,1,0.656,26.29
YER091C,2304,0,0,0
YER092W,378,1,2.646,105.994
YER093C,4293,0,0,0
YER093C-A,414,0,0,0
YER094C,618,4,6.472,259.326
YER095W,1203,5,4.156,166.525
YER096W,1539,0,0,0
YER098W,2265,0,0,0
YER099C,957,0,0,0
YER100W,753,0,0,0
YER101C,1293,0,0,0
YER102W,603,5.5,9.121,365.443
YER103W,1929,0,0,0
YER104W,627,0,0,0
YER105C,4176,2,0.479,19.189
YER106W,909,0,0,0
YER107C,1098,1,0.911,36.49
YER109C,2400,0,0,0
YER110C,3342,0,0,0
YER111C,3282,1,0.305,12.208
YER112W,564,1,1.773,71.039
YER113C,2121,0,0,0
YER114C,3123,0,0,0
YER115C,576,0,0,0
YER116C,825,0,0,0
YER117W,414,72,173.913,6967.971
YER118C,1104,0,0,0
YER119C,1347,1,0.742,29.744
YER120W,735,0,0,0
YER121W,345,0,0,0
YER122C,1482,6,4.049,162.21
YER123W,1575,0,0,0
YER124C,1722,0,0,0
YER125W,2430,2,0.823,32.976
YER126C,786,1,1.272,50.974
YER127W,1074,0,0,0
YER128W,612,0,0,0
YER129W,3429,1,0.292,11.684
YER130C,1332,1,0.751,30.079
YER131W,360,19.5,54.167,2170.233
YER132C,5262,0,0,0
YER133W,939,11,11.715,469.355
YER134C,537,1,1.862,74.61
YER135C,393,0,0,0
YER136W,1356,4,2.95,118.188
YER137C,447,0,0,0
YER138C,5268,0.152,0.029,1.152
YER137C-A,1323,0.36,0.272,10.906
YER138W-A,105,0,0,0
YER139C,681,0,0,0
