Gene,SeqLen,Count,Count/Kb,FPKM
YDL076C,885,1,1.13,35.597
YDL075W,342,59,172.515,5434.801
YDL074C,2103,0,0,0
YDL073W,2955,1,0.338,10.661
YDL072C,612,5,8.17,257.381
YDL070W,1917,1,0.522,16.434
YDL069C,690,0,0,0
YDL067C,180,69,383.333,12076.312
YDL066W,1287,7,5.439,171.347
YDL065C,1029,0,0,0
YDL064W,474,9,18.987,598.166
YDL063C,1863,0,0,0
YDL061C,171,114,666.667,21002.281
YDL060W,2367,2,0.845,26.619
YDL059C,717,0,0,0
YDL058W,5373,0,0,0
YDL057W,987,0,0,0
YDL056W,2502,0,0,0
YDL055C,1086,4,3.683,116.035
YDL054C,1461,0,0,0
YDL053C,558,3,5.376,169.373
YDL052C,912,0,0,0
YDL051W,828,7,8.454,266.333
YDL049C,807,0,0,0
YDL048C,1473,0,0,0
YDL047W,936,0,0,0
YDL046W,522,2,3.831,120.703
YDL045W-A,288,1,3.472,109.387
YDL045C,921,0,0,0
YDL044C,1323,1,0.756,23.812
YDL043C,801,1,1.248,39.33
YDL042C,1689,1,0.592,18.652
YDL040C,2565,2,0.78,24.564
YDL039C,2097,0,0,0
YDL037C,987,0,0,0
YDL036C,1389,6,4.32,136.084
YDL035C,2886,0,0,0
YDL033C,1254,1,0.797,25.122
YDL031W,2988,6,2.008,63.26
YDL030W,1593,0,0,0
YDL029W,1176,0,0,0
YDL028C,2295,0,0,0
YDL027C,1263,1,0.792,24.943
YDL025C,1863,0,0,0
YDL024C,1407,0,0,0
YDL022C-A,249,0,0,0
YDL022W,1176,4,3.401,107.154
YDL021W,936,0,0,0
YDL020C,1596,0,0,0
YDL019C,3852,0,0,0
YDL018C,678,1,1.475,46.465
YDL017W,1524,0,0,0
YDL015C,933,1,1.072,33.766
YDL014W,984,7,7.114,224.11
YDL013W,1860,0,0,0
YDL012C,324,1,3.086,97.233
YDL010W,696,2,2.874,90.527
YDL009C,324,0,0,0
YDL008W,498,0,0,0
YDL007C-A,258,0,0,0
YDL007W,1314,4,3.044,95.901
YDL006W,846,0,0,0
YDL005C,1296,0,0,0
YDL004W,483,16,33.126,1043.592
YDL003W,1701,5,2.939,92.603
YDL002C,612,1,1.634,51.476
YDL001W,1293,1,0.773,24.365
YDR001C,2256,4,1.773,55.857
YDR002W,606,11,18.152,571.844
YDR003W,633,0,0,0
YDR003W-A,123,0,0,0
YDR004W,1383,0,0,0
YDR005C,1188,0,0,0
YDR006C,2706,1,0.37,11.642
YDR007W,675,0,0,0
YDR009W,1563,0,0,0
YDR010C,333,0,0,0
YDR011W,4506,0,0,0
YDR012W,1089,26.5,24.334,766.612
YDR013W,627,1,1.595,50.245
YDR014W,1944,0,0,0
YDR014W-A,489,0,0,0
YDR016C,285,0,0,0
YDR017C,3153,1,0.317,9.992
YDR018C,1191,0,0,0
YDR019C,1203,0,0,0
YDR020C,699,1,1.431,45.069
YDR021W,1200,1,0.833,26.253
YDR022C,591,0,0,0
YDR023W,1389,15,10.799,340.21
YDR025W,471,109,231.423,7290.601
YDR026C,1713,0,0,0
YDR027C,2670,1,0.375,11.799
YDR028C,3045,1,0.328,10.346
YDR029W,315,0,0,0
YDR030C,1521,0,0,0
YDR031W,366,0,0,0
YDR032C,597,5,8.375,263.848
YDR033W,963,1,1.038,32.714
YDR034C,2373,0,0,0
YDR034C-D,5313,1.071,0.202,6.353
YDR034C-C,1317,0.071,0.054,1.709
YDR034C-A,177,3,16.949,533.956
YDR034W-B,156,2,12.821,403.89
YDR035W,1113,1,0.898,28.305
YDR036C,1503,0,0,0
YDR037W,1776,1,0.563,17.738
YDR038C,3276,0,0,0
YDR039C,3276,0,0,0
YDR040C,3276,0,0,0
YDR041W,612,1,1.634,51.476
YDR042C,603,0,0,0
YDR043C,696,1,1.437,45.264
YDR044W,987,0,0,0
YDR045C,333,1,3.003,94.605
YDR046C,1815,0,0,0
YDR047W,1089,2,1.837,57.858
YDR049W,1899,1,0.527,16.589
YDR050C,747,126,168.675,5313.83
YDR051C,1005,1,0.995,31.347
YDR052C,2115,1,0.473,14.895
YDR054C,888,1,1.126,35.477
YDR055W,1335,1,0.749,23.598
YDR056C,618,2,3.236,101.953
YDR057W,1629,0,0,0
YDR058C,981,0,0,0
YDR059C,447,1,2.237,70.477
YDR060W,3078,1,0.325,10.235
YDR061W,1620,1,0.617,19.447
YDR062W,1686,3,1.779,56.056
YDR063W,450,2,4.444,140.015
YDR064W,456,99,217.105,6839.559
YDR065W,1098,0,0,0
YDR066C,591,2,3.384,106.611
YDR067C,675,2,2.963,93.343
YDR068W,933,1,1.072,33.766
YDR069C,2781,1,0.36,11.328
YDR070C,282,0,0,0
YDR071C,576,14,24.306,765.708
YDR072C,1584,0,0,0
YDR073W,510,0,0,0
YDR074W,2691,2,0.743,23.414
YDR075W,927,0,0,0
YDR076W,1221,0,0,0
YDR077W,1017,5,4.916,154.884
YDR078C,672,0,0,0
YDR079W,336,4,11.905,375.041
YDR079C-A,219,1,4.566,143.851
YDR080W,2979,2,0.671,21.15
YDR081C,2778,0,0,0
YDR082W,1485,0,0,0
YDR083W,1179,2,1.696,53.441
YDR084C,600,7,11.667,367.54
YDR085C,1863,0,0,0
YDR086C,243,3,12.346,388.931
YDR087C,837,2,2.389,75.277
YDR088C,1149,1,0.87,27.418
YDR089W,2610,0,0,0
YDR090C,933,1,1.072,33.766
YDR091C,1827,4,2.189,68.973
YDR092W,462,0,0,0
YDR093W,4839,1,0.207,6.51
YDR096W,2685,0,0,0
YDR097C,3729,0,0,0
YDR098C,753,9,11.952,376.535
YDR098C-B,5268,0.019,0.004,0.111
YDR098C-A,1323,0.153,0.116,3.652
YDR099W,822,2,2.433,76.651
YDR100W,432,4,9.259,291.698
YDR101C,1782,0,0,0
YDR102C,333,0,0,0
YDR103W,2754,0,0,0
YDR104C,3738,0,0,0
YDR105C,1422,0,0,0
YDR106W,855,0,0,0
YDR107C,2019,1,0.495,15.603
YDR108W,2097,2,0.954,30.046
YDR109C,2148,1,0.466,14.666
YDR110W,1701,0,0,0
YDR111C,1524,3,1.969,62.015
YDR113C,1122,0,0,0
YDR114C,303,0.5,1.65,51.986
YDR115W,318,3.5,11.006,346.736
YDR116C,858,7,8.159,257.021
YDR117C,1698,2,1.178,37.107
YDR118W,1959,0,0,0
YDR119W,2307,1,0.433,13.656
YDR119W-A,201,15,74.627,2351.002
YDR120C,1713,9,5.254,165.517
YDR121W,591,3,5.076,159.916
YDR122W,3195,0,0,0
YDR123C,915,0,0,0
YDR124W,975,0,0,0
YDR125C,1362,0,0,0
YDR126W,1011,0,0,0
YDR127W,4767,2,0.42,13.217
YDR128W,3447,0,0,0
YDR129C,1929,1,0.518,16.331
YDR130C,876,0,0,0
YDR131C,1671,0,0,0
YDR132C,1488,0,0,0
YDR134C,411,20,48.662,1533.013
YDR135C,4548,1,0.22,6.927
YDR137W,1992,0,0,0
YDR138W,2259,0,0,0
YDR139C,234,1,4.274,134.63
YDR140W,666,2,3.003,94.605
YDR141C,5097,0,0,0
YDR142C,1128,0,0,0
YDR143C,1833,1,0.546,17.187
YDR144C,1791,0,0,0
YDR145W,1620,0,0,0
YDR146C,2130,1,0.469,14.79
YDR147W,1605,0,0,0
YDR148C,1392,0,0,0
YDR150W,8247,1,0.121,3.82
YDR151C,978,1,1.022,32.212
YDR152W,798,0,0,0
YDR153C,1236,0,0,0
YDR155C,489,119,243.354,7666.477
YDR156W,414,2,4.831,152.19
YDR157W,402,0,0,0
YDR158W,1098,4,3.643,114.767
YDR159W,3906,0,0,0
YDR160W,2559,0,0,0
YDR161W,1164,0,0,0
YDR162C,711,1,1.406,44.309
YDR163W,528,1,1.894,59.666
YDR164C,2175,0,0,0
YDR165W,1335,2,1.498,47.196
YDR166C,2916,0,0,0
YDR167W,621,1,1.61,50.73
YDR168W,1521,0,0,0
YDR169C,1542,1,0.649,20.43
YDR169C-A,150,0,0,0
YDR170C,6030,1,0.166,5.224
YDR170W-A,1323,0,0,0
YDR171W,1128,0,0,0
YDR172W,2058,2,0.972,30.616
YDR173C,1068,0,0,0
YDR174W,741,17,22.942,722.751
YDR175C,960,0,0,0
YDR176W,2109,2,0.948,29.875
YDR177W,648,5,7.716,243.082
YDR178W,546,3,5.495,173.096
YDR179C,489,0,0,0
YDR179W-A,1392,0,0,0
YDR180W,4482,1,0.223,7.029
YDR181C,1446,1,0.692,21.787
YDR182W,1476,1,0.678,21.344
YDR182W-A,204,0,0,0
YDR183W,693,0,0,0
YDR184C,885,1,1.13,35.597
YDR185C,540,0,0,0
YDR186C,2634,1,0.38,11.96
YDR188W,1641,0,0,0
YDR189W,2001,2,1,31.488
YDR190C,1392,3,2.155,67.895
YDR191W,1113,0,0,0
YDR192C,1293,0,0,0
YDR194C,1995,1,0.501,15.791
YDR194W-A,153,0,0,0
YDR195W,1602,1,0.624,19.665
YDR196C,726,3,4.132,130.179
YDR197W,1170,0,0,0
YDR198C,1440,0,0,0
YDR200C,1815,0,0,0
YDR201W,498,0,0,0
YDR202C,1056,1,0.947,29.833
YDR204W,1008,0,0,0
YDR205W,2175,0,0,0
YDR206W,2655,2,0.753,23.731
YDR207C,2511,0,0,0
YDR208W,2340,2,0.855,26.926
YDR209C,414,1.5,3.623,114.143
YDR210W,228,1.5,6.579,207.259
YDR210W-B,5313,0,0,0
YDR210W-A,1317,0,0,0
YDR210C-D,5268,0.019,0.004,0.111
YDR210C-C,1323,0.153,0.116,3.652
YDR211W,2139,1,0.468,14.728
YDR212W,1680,1,0.595,18.752
YDR213W,2742,0,0,0
YDR214W,1053,5,4.748,149.589
YDR215C,414,0,0,0
YDR216W,3972,0,0,0
YDR217C,3930,1,0.254,8.016
YDR218C,1272,0,0,0
YDR219C,1398,3,2.146,67.604
YDR221W,2109,2,0.948,29.875
YDR222W,1248,0,0,0
YDR223W,1404,0,0,0
YDR224C,396,16,40.404,1272.866
YDR225W,399,27.5,68.922,2171.288
YDR226W,669,31,46.338,1459.8
YDR227W,4077,0,0,0
YDR228C,1881,1,0.532,16.748
YDR229W,1362,1,0.734,23.13
YDR231C,618,2,3.236,101.953
YDR232W,1647,6,3.643,114.767
YDR233C,888,6,6.757,212.861
YDR234W,2082,1,0.48,15.131
YDR235W,1635,4,2.446,77.073
YDR236C,657,0,0,0
YDR237W,879,1,1.138,35.84
YDR238C,2922,1,0.342,10.781
YDR239C,2364,0,0,0
YDR240C,1479,0,0,0
YDR242W,1650,0,0,0
YDR243C,1767,0,0,0
YDR244W,1839,0,0,0
YDR245W,1182,0,0,0
YDR246W,660,2,3.03,95.465
YDR246W-A,201,0,0,0
YDR247W,1386,0,0,0
YDR248C,582,0,0,0
YDR249C,1122,0,0,0
YDR251W,2493,0,0,0
YDR252W,450,0,0,0
YDR253C,576,1,1.736,54.693
YDR254W,1377,0,0,0
YDR255C,1266,0,0,0
YDR256C,1548,0,0,0
YDR257C,1485,0,0,0
YDR258C,2436,1,0.411,12.932
YDR259C,1152,0,0,0
YDR260C,513,1,1.949,61.41
YDR261C,1689,0,0,0
YDR261W-B,5313,0.071,0.013,0.424
YDR261W-A,1317,0.071,0.054,1.709
YDR261C-D,4815,0.019,0.004,0.121
YDR261C-C,1323,0.153,0.116,3.652
YDR262W,819,0,0,0
YDR263C,1293,0,0,0
YDR264C,2295,0,0,0
YDR265W,1014,0,0,0
YDR266C,1920,1,0.521,16.408
YDR267C,993,0,0,0
YDR268W,1140,0,0,0
YDR270W,3015,0,0,0
YDR272W,825,2,2.424,76.372
YDR273W,1098,0,0,0
YDR274C,372,0,0,0
YDR275W,708,0,0,0
YDR276C,168,170,1011.905,31878.462
YDR277C,1302,0,0,0
YDR278C,318,19,59.748,1882.28
YDR279W,1053,0,0,0
YDR280W,918,3,3.268,102.952
YDR281C,315,0,0,0
YDR282C,1245,0,0,0
YDR283C,4980,0,0,0
YDR284C,870,0,0,0
YDR285W,2628,0,0,0
YDR286C,345,0,0,0
YDR287W,879,0,0,0
YDR288W,912,0,0,0
YDR289C,1230,0,0,0
YDR291W,3234,1,0.309,9.741
YDR292C,1866,2,1.072,33.766
YDR293C,3753,0,0,0
YDR294C,1770,0,0,0
YDR295C,2025,0,0,0
YDR296W,681,3,4.405,138.782
YDR297W,1050,1,0.952,30.003
YDR298C,639,12,18.779,591.614
YDR299W,1605,0,0,0
YDR300C,1287,0,0,0
YDR301W,4074,0,0,0
YDR302W,660,2,3.03,95.465
YDR303C,2658,0,0,0
YDR304C,678,8,11.799,371.722
YDR305C,654,0,0,0
YDR306C,1437,0,0,0
YDR307W,1989,1,0.503,15.839
YDR308C,423,2,4.728,148.952
YDR309C,1152,0,0,0
YDR310C,3189,0,0,0
YDR311W,1929,0,0,0
YDR312W,1362,3,2.203,69.391
YDR313C,861,0,0,0
YDR314C,2079,0,0,0
YDR315C,846,0,0,0
YDR316W,1416,1,0.706,22.248
YDR316W-B,5268,0.019,0.004,0.111
YDR316W-A,1323,0.153,0.116,3.652
YDR317W,1245,0,0,0
YDR318W,1107,0,0,0
YDR319C,825,0,0,0
YDR320C,2007,0,0,0
YDR320C-A,219,0,0,0
YDR321W,1146,2,1.745,54.98
YDR322W,1104,0,0,0
YDR322C-A,291,1,3.436,108.259
YDR323C,1548,0,0,0
YDR324C,2331,2,0.858,27.03
YDR325W,3108,0,0,0
YDR326C,4317,0,0,0
YDR328C,585,5,8.547,269.26
YDR329C,1326,0,0,0
YDR330W,1503,1,0.665,20.96
YDR331W,1236,0,0,0
YDR332W,2070,0,0,0
YDR333C,2172,1,0.46,14.504
YDR334W,4545,0,0,0
YDR335W,3675,0,0,0
YDR336W,945,0,0,0
YDR337W,861,1,1.161,36.589
YDR338C,2088,0,0,0
YDR339C,570,5,8.772,276.346
YDR341C,1824,2,1.096,34.543
YDR342C,1713,0,0,0
YDR343C,1713,0,0,0
YDR344C,444,0,0,0
YDR345C,1704,3,1.761,55.464
YDR346C,1446,1,0.692,21.787
YDR347W,966,0,0,0
YDR348C,1500,1,0.667,21.002
YDR349C,1791,0,0,0
YDR350C,2055,1,0.487,15.33
YDR351W,2595,0,0,0
YDR352W,954,0,0,0
YDR353W,960,4,4.167,131.264
YDR354W,1143,1,0.875,27.562
YDR356W,2835,2,0.705,22.225
YDR357C,369,1,2.71,85.375
YDR358W,1674,0,0,0
YDR359C,2949,1,0.339,10.683
YDR361C,852,0,0,0
YDR362C,2019,0,0,0
YDR363W,1371,0,0,0
YDR363W-A,270,10,37.037,1166.793
YDR364C,1368,0,0,0
YDR365C,1887,3,1.59,50.085
YDR365W-B,5268,0.019,0.004,0.111
YDR365W-A,1323,0.153,0.116,3.652
YDR366C,399,1,2.506,78.956
YDR367W,666,3,4.505,141.907
YDR368W,939,0,0,0
YDR369C,2565,0,0,0
YDR370C,1329,0,0,0
YDR371W,1536,0,0,0
YDR372C,1038,0,0,0
YDR373W,573,1,1.745,54.98
YDR374C,921,0,0,0
YDR374W-A,270,1,3.704,116.679
YDR375C,1371,0,0,0
YDR376W,1482,0,0,0
YDR377W,306,6,19.608,617.714
YDR378C,261,4,15.326,482.811
YDR379W,3030,1,0.33,10.397
YDR379C-A,240,1,4.167,131.264
YDR380W,1908,0,0,0
YDR381W,681,22,32.305,1017.732
YDR381C-A,345,1,2.899,91.314
YDR382W,333,35,105.105,3311.17
YDR383C,717,1,1.395,43.938
YDR384C,828,1,1.208,38.048
YDR385W,2529,15.5,6.129,193.081
YDR386W,1899,0,0,0
YDR387C,1668,0,0,0
YDR388W,1449,3,2.07,65.224
YDR389W,1965,0,0,0
YDR390C,1911,2,1.047,32.971
YDR391C,699,0,0,0
YDR392W,1014,1,0.986,31.068
YDR393W,1371,0,0,0
YDR394W,1287,2,1.554,48.956
YDR395W,2835,3,1.058,33.337
YDR397C,441,2,4.535,142.873
YDR398W,1932,2,1.035,32.612
YDR399W,666,6,9.009,283.815
YDR400W,1023,0,0,0
YDR402C,1470,0,0,0
YDR403W,1611,0,0,0
YDR404C,516,6,11.628,366.319
YDR405W,792,2,2.525,79.554
YDR406W,4590,0,0,0
YDR407C,3870,0,0,0
YDR408C,645,7,10.853,341.898
YDR409W,2715,0,0,0
YDR410C,720,0,0,0
YDR411C,1026,0,0,0
YDR412W,708,1,1.412,44.496
YDR414C,1089,0,0,0
YDR415C,1125,1,0.889,28.003
YDR416W,2580,0,0,0
YDR418W,498,92,184.739,5819.909
YDR419W,1899,0,0,0
YDR420W,5409,0,0,0
YDR421W,2853,0,0,0
YDR422C,2448,0,0,0
YDR423C,1230,0,0,0
YDR424C,279,1,3.584,112.915
YDR425W,1878,0,0,0
YDR427W,1182,1,0.846,26.653
YDR428C,786,0,0,0
YDR429C,825,7,8.485,267.302
YDR430C,2970,2,0.673,21.214
YDR432W,1245,5,4.016,126.52
YDR434W,1605,0,0,0
YDR435C,987,0,0,0
YDR436W,2133,0,0,0
YDR437W,423,0,0,0
YDR438W,1113,0,0,0
YDR439W,1044,0,0,0
YDR440W,1749,0,0,0
YDR441C,546,0,0,0
YDR443C,4263,0,0,0
YDR444W,2064,0,0,0
YDR446W,909,0,0,0
YDR447C,411,77,187.348,5902.101
YDR448W,1305,0,0,0
YDR449C,1323,0,0,0
YDR450W,441,59.5,134.921,4250.462
YDR451C,1062,1,0.942,29.664
YDR452W,2025,2,0.988,31.114
YDR453C,591,1,1.692,53.305
YDR454C,564,21,37.234,1173
YDR456W,1902,0,0,0
YDR457W,9807,0,0,0
YDR458C,1992,2,1.004,31.63
YDR459C,1125,0,0,0
YDR460W,966,0,0,0
YDR461W,111,1,9.009,283.815
YDR461C-A,243,0,0,0
YDR462W,444,2,4.505,141.907
YDR463W,1560,1,0.641,20.195
YDR464W,4308,2,0.464,14.626
YDR465C,1239,1,0.807,25.426
YDR466W,2697,0,0,0
YDR468C,675,1,1.481,46.672
YDR469W,528,0,0,0
YDR470C,1509,1,0.663,20.877
YDR471W,411,32,77.859,2452.821
YDR472W,852,0,0,0
YDR473C,1410,0,0,0
YDR475C,2631,0,0,0
YDR476C,675,2,2.963,93.343
YDR477W,1902,0,0,0
YDR478W,597,0,0,0
YDR479C,1665,0,0,0
YDR480W,972,0,0,0
YDR481C,1701,0,0,0
YDR482C,408,0,0,0
YDR483W,1329,2,1.505,47.409
YDR484W,1926,0,0,0
YDR485C,2388,0,0,0
YDR486C,690,2,2.899,91.314
YDR487C,627,4,6.38,200.979
YDR488C,1602,0,0,0
YDR489W,885,0,0,0
YDR490C,2301,2,0.869,27.382
YDR492W,951,0,0,0
YDR493W,372,4,10.753,338.746
YDR494W,1086,0,0,0
YDR495C,3036,1,0.329,10.377
YDR496C,1971,1,0.507,15.983
YDR497C,1755,0,0,0
YDR498C,1152,0,0,0
YDR499W,2244,0,0,0
YDR500C,267,27,101.124,3185.739
YDR501W,1566,0,0,0
YDR502C,1155,5,4.329,136.378
YDR503C,825,0,0,0
YDR504C,384,0,0,0
YDR505C,2526,0,0,0
YDR506C,1827,0,0,0
YDR507C,3429,0,0,0
YDR508C,1992,3,1.506,47.445
YDR510W,306,0,0,0
YDR511W,402,0,0,0
YDR512C,564,1,1.773,55.857
YDR513W,432,3,6.944,218.774
YDR514C,1452,0,0,0
YDR515W,1344,1,0.744,23.44
YDR516C,1503,0,0,0
YDR517W,1119,0,0,0
YDR518W,1554,0,0,0
YDR519W,408,4,9.804,308.857
YDR520C,2319,0,0,0
YDR522C,1509,0,0,0
YDR523C,1473,0,0,0
YDR524C,1449,1,0.69,21.741
YDR524W-C,90,3,33.333,1050.114
YDR524C-B,201,253,1258.706,39653.56
YDR525W,330,0,0,0
YDR525W-A,240,1,4.167,131.264
YDR527W,1320,0,0,0
YDR528W,1272,0,0,0
YDR529C,384,5,13.021,410.201
YDR530C,978,0,0,0
YDR531W,1104,1,0.906,28.536
YDR532C,1158,0,0,0
YDR533C,714,5,7.003,220.612
YDR534C,1587,0,0,0
YDR536W,1710,0,0,0
YDR538W,729,0,0,0
YDR539W,1512,0,0,0
YDR540C,540,0,0,0
YDR541C,1035,0,0,0
YDR542W,363,0,0,0
YDR545W,5391,0,0,0
YEL077C,3834,0,0,0
YEL076C-A,651,0,0,0
YEL076C,651,0,0,0
YEL075C,369,0,0,0
YEL073C,324,0,0,0
YEL072W,696,0,0,0
YEL071W,1491,4,2.683,84.516
YEL070W,1509,0,0,0
YEL069C,1695,0,0,0
YEL068C,333,1,3.003,94.605
YEL067C,588,0,0,0
YEL066W,540,1,1.852,58.34
YEL065W,1887,2,1.06,33.39
YEL064C,1443,0,0,0
YEL063C,1773,0,0,0
YEL062W,1848,0,0,0
YEL061C,3003,3,0.999,31.472
YEL060C,1908,4,2.096,66.045
YEL059C-A,225,0,0,0
YEL058W,1674,1,0.597,18.819
YEL057C,702,0,0,0
YEL056W,1206,0,0,0
YEL055C,3069,10,3.258,102.65
YEL054C,498,81,162.651,5124.05
YEL053C,2202,1,0.454,14.307
YEL052W,1530,0,0,0
YEL051W,771,10,12.97,408.605
YEL050C,1182,2,1.692,53.305
YEL049W,363,0,0,0
YEL048C,459,0,0,0
YEL047C,1413,2,1.415,44.591
YEL046C,1164,4,3.436,108.259
YEL044W,501,3,5.988,188.643
YEL043W,2871,0,0,0
YEL042W,1557,1,0.642,20.233
YEL041W,1488,0,0,0
YEL040W,1404,9,6.41,201.945
YEL039C,342,1,2.924,92.115
YEL038W,684,4,5.848,184.231
YEL037C,1197,3,2.506,78.956
YEL036C,1503,0,0,0
YEL035C,501,0,0,0
YEL034W,474,130.5,275.316,8673.41
YEL033W,420,1,2.381,75.008
YEL032W,2916,6,2.058,64.822
YEL031W,3648,2,0.548,17.272
YEL030W,1935,0,0,0
YEL029C,939,0,0,0
YEL028W,462,0,0,0
YEL027W,483,27,55.901,1761.061
YEL026W,381,6,15.748,496.117
YEL025C,3567,0,0,0
YEL024W,648,8,12.346,388.931
YEL023C,2049,0,0,0
YEL022W,4380,1,0.228,7.193
YEL021W,804,20,24.876,783.667
YEL020W-A,264,12,45.455,1431.974
YEL020C,1683,0,0,0
YEL019C,804,0,0,0
YEL018W,840,1,1.19,37.504
YEL017C-A,132,129,977.273,30787.434
YEL017W,1014,0,0,0
YEL016C,1482,0,0,0
YEL015W,1656,0,0,0
YEL014C,306,0,0,0
YEL013W,1737,1,0.576,18.137
YEL012W,657,0,0,0
YEL011W,2115,0,0,0
YEL009C-A,408,0,0,0
YEL009C,846,2,2.364,74.476
YEL008W,381,0,0,0
YEL007W,2001,0,0,0
YEL006W,1008,0,0,0
YEL005C,849,0,0,0
YEL004W,1029,0,0,0
YEL003W,336,0,0,0
YEL002C,1293,2,1.547,48.729
YEL001C,678,9,13.274,418.187
YER001W,2289,2,0.874,27.526
YER002W,696,5,7.184,226.318
YER003C,1290,3,2.326,73.264
YER004W,696,2,2.874,90.527
YER005W,1893,0,0,0
YER006W,1563,3,1.919,60.467
YER007W,1557,0,0,0
YER007C-A,546,5,9.158,288.493
YER008C,4011,0,0,0
YER009W,378,14,37.037,1166.793
YER010C,705,0,0,0
YER011W,765,0,0,0
YER012W,597,4,6.7,211.078
YER013W,3438,0,0,0
YER014W,1620,0,0,0
YER014C-A,462,0,0,0
YER015W,2235,0,0,0
YER016W,1035,0,0,0
YER017C,2286,0,0,0
YER018C,666,1,1.502,47.302
YER019W,1434,0,0,0
YER019C-A,267,10,37.453,1179.903
YER020W,1350,0,0,0
YER021W,1572,0,0,0
YER022W,2064,4,1.938,61.053
YER023W,861,2,2.323,73.179
YER024W,2772,0,0,0
YER025W,1584,1,0.631,19.889
YER026C,831,1,1.203,37.91
YER027C,1254,1,0.797,25.122
YER028C,1185,0,0,0
YER029C,591,3,5.076,159.916
YER030W,462,2,4.329,136.378
YER031C,672,3,4.464,140.64
YER032W,2631,1,0.38,11.974
YER033C,3231,0,0,0
YER034W,558,2,3.584,112.915
YER035W,438,1,2.283,71.926
YER036C,1833,1,0.546,17.187
YER037W,966,0,0,0
YER038C,1395,0,0,0
YER038W-A,381,0,0,0
YER039C,750,0,0,0
YER039C-A,219,1,4.566,143.851
YER040W,2193,1,0.456,14.365
YER041W,2280,0,0,0
YER042W,555,1,1.802,56.763
YER043C,1350,6,4.444,140.015
YER044C,447,18,40.268,1268.594
YER044C-A,1227,0,0,0
YER045C,1470,0,0,0
YER046W,432,0,0,0
YER047C,2694,1,0.371,11.694
YER048C,1176,2,1.701,53.577
YER048W-A,285,2,7.018,221.077
YER049W,1935,0,0,0
YER050C,417,4,9.592,302.191
YER051W,1479,0,0,0
YER052C,1584,3,1.894,59.666
YER053C,903,0,0,0
YER053C-A,114,9,78.947,2487.112
YER054C,1647,0,0,0
YER055C,894,5,5.593,176.194
YER056C,1602,1,0.624,19.665
YER056C-A,366,89.5,244.536,7703.705
YER057C,390,5,12.821,403.89
YER058W,324,2,6.173,194.466
YER059W,1263,1,0.792,24.943
YER060W,1587,1,0.63,19.851
YER060W-A,1593,0,0,0
YER061C,1329,0,0,0
YER062C,753,1,1.328,41.837
YER063W,657,6,9.132,287.702
YER064C,1518,5,3.294,103.766
YER065C,1674,0,0,0
YER066W,558,1,1.792,56.458
YER067W,486,0,0,0
YER068W,1764,2,1.134,35.718
YER069W,2592,5,1.929,60.77
YER070W,2667,3,1.125,35.437
YER071C,381,3,7.874,248.058
YER072W,390,9,23.077,727.002
YER073W,1563,5,3.199,100.779
YER074W,408,103,252.451,7953.07
YER074W-A,258,1,3.876,122.106
YER075C,2787,1,0.359,11.304
YER076C,909,0,0,0
YER077C,2067,0,0,0
YER078C,1536,0,0,0
YER078W-A,165,0,0,0
YER079W,633,1,1.58,49.768
YER080W,1884,5,2.654,83.608
YER081W,1410,1,0.709,22.343
YER082C,1665,5,3.003,94.605
YER083C,858,1,1.166,36.717
YER084W,387,0,0,0
YER085C,522,0,0,0
YER086W,1731,4,2.311,72.798
YER087W,1731,0,0,0
YER087C-B,249,4,16.064,506.079
YER088C,2013,0,0,0
YER089C,1395,2,1.434,45.166
YER090W,1524,1,0.656,20.672
YER091C,2304,5,2.17,68.367
YER092W,378,0,0,0
YER093C,4293,0,0,0
YER093C-A,414,0,0,0
YER094C,618,5,8.091,254.882
YER095W,1203,0,0,0
YER096W,1539,0,0,0
YER098W,2265,0,0,0
YER099C,957,0,0,0
YER100W,753,5,6.64,209.186
YER101C,1293,0,0,0
YER102W,603,47,77.944,2455.491
YER103W,1929,0,0,0
YER104W,627,0,0,0
YER105C,4176,3,0.718,22.632
YER106W,909,0,0,0
YER107C,1098,1,0.911,28.692
YER109C,2400,0,0,0
YER110C,3342,3,0.898,28.28
YER111C,3282,1,0.305,9.599
YER112W,564,6,10.638,335.143
YER113C,2121,0,0,0
YER114C,3123,0,0,0
YER115C,576,0,0,0
YER116C,825,0,0,0
YER117W,414,96.5,233.092,7343.189
YER118C,1104,0,0,0
YER119C,1347,0,0,0
YER120W,735,13,17.687,557.203
YER121W,345,0,0,0
YER122C,1482,2,1.35,42.515
YER123W,1575,1,0.635,20.002
YER124C,1722,1,0.581,18.295
YER125W,2430,0,0,0
YER126C,786,4,5.089,160.323
YER127W,1074,1,0.931,29.333
YER128W,612,1,1.634,51.476
YER129W,3429,1,0.292,9.187
YER130C,1332,1,0.751,23.651
YER131W,360,28,77.778,2450.266
YER132C,5262,0,0,0
YER133W,939,1,1.065,33.55
YER134C,537,2,3.724,117.331
YER135C,393,0,0,0
YER136W,1356,0,0,0
YER137C,447,0,0,0
YER138C,5268,0.019,0.004,0.111
YER137C-A,1323,0.153,0.116,3.652
YER138W-A,105,0,0,0
YER139C,681,0,0,0
YER140W,1671,0,0,0
YER141W,1461,2,1.369,43.126
YER142C,891,0,0,0
YER143W,1287,1,0.777,24.478
YER144C,2418,0,0,0
YER145C,1215,0,0,0
YER145C-A,438,0,0,0
YER146W,282,1,3.546,111.714
